funcName,label,fileName,paramList,cyclomaticNum,loopNum,nestingDegree,SLOC,ALOC,localVars,localPtrVars,pointerArgs,callees,callers,height,conditions,cmps,jmps,ptrAssn,app
gre_print,0,print-gre.c,3,18,0,10,22,40,2,15,1,6,4,0,2,2,3,0,tcpdump
gre_print_0,0,print-gre.c,3,103,0,14,97,134,3,15,1,28,1,2,17,17,26,0,tcpdump
gre_print_1,0,print-gre.c,3,59,0,13,60,88,3,15,1,19,1,2,13,5,13,0,tcpdump
gre_sre_asn_print,0,print-gre.c,5,25,0,15,26,62,1,16,1,5,1,6,5,4,8,0,tcpdump
gre_sre_ip_print,0,print-gre.c,5,28,0,15,28,72,1,16,1,6,1,6,5,4,9,0,tcpdump
gre_sre_print,0,print-gre.c,6,15,0,10,21,39,0,15,1,7,1,4,1,2,2,0,tcpdump
handle_assoc_request,0,print-802_11.c,3,91,3,9,22,182,0,0,0,7,1,16,2,10,24,0,tcpdump
handle_assoc_response,0,print-802_11.c,3,35,2,16,24,87,0,0,0,8,2,16,4,6,9,0,tcpdump
handle_auth,0,print-802_11.c,3,39,1,17,28,90,0,0,0,8,1,16,9,9,14,0,tcpdump
handle_bap,0,print-ppp.c,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
handle_beacon,0,print-802_11.c,3,58,2,14,27,149,0,0,0,11,1,16,3,6,14,0,tcpdump
handle_chap,0,print-ppp.c,3,82,0,14,69,120,7,16,1,21,1,10,8,25,29,0,tcpdump
handle_ctrl_proto,0,print-ppp.c,4,38,0,17,142,98,7,18,1,44,1,10,19,9,11,0,tcpdump
handle_deauth,0,print-802_11.c,4,108,1,16,20,250,0,0,0,6,1,16,4,19,42,0,tcpdump
handle_mlppp,1,print-ppp.c,3,7,0,15,7,41,0,15,1,4,1,10,1,0,1,0,tcpdump
handle_pap,0,print-ppp.c,3,110,0,13,89,129,7,16,1,25,1,10,14,33,39,0,tcpdump
handle_ppp,0,print-ppp.c,4,97,0,13,59,104,0,15,1,15,4,8,2,30,30,0,tcpdump
hbhopt_print,0,print-ip6opts.c,2,16,0,10,15,49,1,15,0,5,1,0,1,4,6,0,tcpdump
hex_and_ascii_print,0,print-ascii.c,4,0,0,6,6,3,0,0,0,1,9,8,0,0,1,0,tcpdump
hex_and_ascii_print_with_offset,0,print-ascii.c,5,22,0,16,46,129,2,0,0,7,2,10,7,6,8,7,tcpdump
hex_print,0,print-ascii.c,4,0,0,6,6,3,0,0,0,1,18,8,0,0,1,0,tcpdump
hex_print_with_offset,0,print-ascii.c,5,18,0,13,25,60,0,0,0,4,13,10,4,1,7,0,tcpdump
hex2byte,0,print-esp.c,2,3,0,10,6,24,1,15,1,2,1,14,0,0,0,0,tcpdump
hexdigit,0,print-esp.c,2,17,0,14,12,31,0,15,0,1,2,16,3,6,9,0,tcpdump
hexprint,0,print-isakmp.c,3,6,0,11,11,27,2,16,1,1,4,6,1,1,2,0,tcpdump
hsrp_print,0,print-hsrp.c,3,60,0,13,39,101,0,15,0,27,1,4,4,12,16,0,tcpdump
htonl,0,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
htons,0,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
icmp_print,1,print-icmp.c,5,127,0,21,243,241,13,21,2,117,1,0,26,33,45,0,tcpdump
icmp_tstamp_print,0,print-icmp.c,1,2,0,7,13,43,4,0,0,1,3,0,0,0,0,0,tcpdump
icmp6_cksum,0,print-icmp6.c,3,2,0,8,5,16,0,0,0,1,1,2,0,0,0,0,tcpdump
icmp6_nodeinfo_print,1,print-icmp6.c,4,304,0,21,206,282,4,16,2,70,1,0,59,46,96,0,tcpdump
icmp6_opt_print,0,print-icmp6.c,3,35,0,24,129,95,5,18,1,50,6,0,14,7,11,0,tcpdump
icmp6_print,1,print-icmp6.c,5,54,0,21,328,125,3,16,2,103,1,0,26,15,19,0,tcpdump
icmp6_rrenum_print,0,print-icmp6.c,3,157,0,21,158,215,3,16,2,55,1,0,18,16,44,0,tcpdump
ieee_802_11_hdr_print,0,print-802_11.c,7,150,0,17,52,203,0,0,1,31,2,16,13,10,52,2,tcpdump
ieee802_11_avs_radio_print,0,print-802_11.c,4,11,0,10,20,34,0,0,0,5,2,2,3,3,4,0,tcpdump
ieee802_11_if_print,0,print-802_11.c,3,0,0,7,5,8,0,0,0,1,0,0,0,0,1,0,tcpdump
ieee802_11_radio_avs_if_print,0,print-802_11.c,3,0,0,7,5,6,0,0,0,1,0,0,0,0,1,0,tcpdump
ieee802_11_radio_if_print,0,print-802_11.c,3,107,1,7,5,251,0,0,0,1,0,0,0,7,52,0,tcpdump
ieee802_15_4_if_print,1,print-802_15_4.c,3,93,0,17,79,172,0,0,0,25,0,0,9,17,33,0,tcpdump
igmp_print,0,print-igmp.c,3,31,0,19,76,79,0,16,0,38,1,0,11,5,10,0,tcpdump
igrp_entry_print,0,print-igrp.c,4,30,0,16,20,84,2,15,0,7,3,2,4,1,5,0,tcpdump
igrp_print,0,print-igrp.c,3,51,0,17,44,111,3,15,0,18,4,0,5,15,19,0,tcpdump
ike_show_somedata,0,print-isakmp.c,3,22,0,11,26,48,3,16,2,5,0,2,5,3,6,0,tcpdump
ike_sub0_print,0,print-isakmp.c,8,31,0,14,28,90,2,16,1,8,1,10,2,5,13,0,tcpdump
ikev1_attr_print,1,print-isakmp.c,3,24,0,16,26,57,2,15,2,12,2,14,3,1,5,0,tcpdump
ikev1_attrmap_print,1,print-isakmp.c,5,43,0,16,32,83,3,16,2,15,3,14,5,6,12,0,tcpdump
ikev1_cert_print,0,print-isakmp.c,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev1_cr_print,0,print-isakmp.c,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev1_d_print,0,print-isakmp.c,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev1_hash_print,0,print-isakmp.c,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev1_id_print,1,print-isakmp.c,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev1_ke_print,0,print-isakmp.c,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev1_n_print,1,print-isakmp.c,9,188,0,23,268,200,4,17,1,58,0,0,18,23,53,0,tcpdump
ikev1_nonce_print,0,print-isakmp.c,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev1_p_print,0,print-isakmp.c,9,40,0,14,30,110,1,16,1,12,0,0,2,5,15,0,tcpdump
ikev1_print,0,print-isakmp.c,5,90,0,18,54,137,4,16,2,24,1,6,14,10,30,0,tcpdump
ikev1_sa_print,0,print-isakmp.c,9,64,0,15,53,130,6,17,1,22,0,0,7,10,22,0,tcpdump
ikev1_sig_print,0,print-isakmp.c,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev1_sub_print,0,print-isakmp.c,8,39,0,12,37,98,2,16,1,11,4,8,3,8,15,0,tcpdump
ikev1_t_print,1,print-isakmp.c,9,82,0,14,65,141,4,19,1,15,0,0,7,19,37,0,tcpdump
ikev1_vid_print,0,print-isakmp.c,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev2_auth_print,1,print-isakmp.c,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev2_cert_print,0,print-isakmp.c,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev2_cp_print,0,print-isakmp.c,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev2_cr_print,0,print-isakmp.c,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev2_d_print,0,print-isakmp.c,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev2_e_print,1,print-isakmp.c,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev2_eap_print,0,print-isakmp.c,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev2_gen_print,0,print-isakmp.c,3,39,0,15,18,82,0,15,0,13,0,2,2,6,13,0,tcpdump
ikev2_ID_print,1,print-isakmp.c,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
ikev2_ke_print,1,print-isakmp.c,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tcpdump
