funcName,label,fileName,paramList,cyclomaticNum,loopNum,nestingDegree,SLOC,ALOC,localVars,localPtrVars,pointerArgs,callees,callers,height,conditions,cmps,jmps,ptrAssn,app
ft_highpow2,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Init_FreeType,0,ftinit.c,1,11,0,10,18,28,0,0,0,5,2,0,2,0,4,3,freetype
FT_Library_SetLcdFilter,0,ftlcdfil.c,2,1,0,6,6,3,0,0,0,2,0,0,0,0,0,0,freetype
FT_Library_Version,0,ftbase.c,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_List_Add,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_List_Finalize,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_List_Find,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_List_Insert,0,ftbase.c,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_List_Iterate,0,ftbase.c,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_List_Remove,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_List_Up,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Load_Char,0,ftbase.c,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Load_Glyph,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Load_Sfnt_Table,0,ftbase.c,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Lookup_Renderer,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_lzw_check_header,0,ftlzw.c,1,118,0,8,10,121,1,0,0,2,2,2,2,10,21,0,freetype
ft_lzw_stream_close,0,ftlzw.c,1,6,0,8,9,22,0,0,0,2,0,0,1,0,1,0,freetype
ft_lzw_stream_io,0,ftlzw.c,4,37,0,8,7,106,0,0,0,1,0,2,0,8,15,0,freetype
ft_lzwstate_done,0,ftlzw.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_lzwstate_init,0,ftlzw.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_lzwstate_io,0,ftlzw.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_lzwstate_reset,0,ftlzw.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_lzwstate_stack_grow,0,ftlzw.c,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Match_Size,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Matrix_Invert,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Matrix_Multiply,0,ftbase.c,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Matrix_Multiply_Scaled,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_mem_alloc,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_mem_dup,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_mem_qalloc,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_mem_qrealloc,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_mem_realloc,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_mem_strcpyn,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_mem_strdup,1,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_module_get_service,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_MulDiv,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_MulDiv_No_Round,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_MulFix,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_New_Face,1,ftbase.c,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_new_glyph,0,ftglyph.c,3,8,0,9,15,34,1,0,0,1,3,2,1,0,2,2,freetype
FT_New_GlyphSlot,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_New_Library,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_New_Memory,0,ftsystem.c,0,0,0,10,11,1,0,0,0,2,1,2,1,0,0,0,freetype
FT_New_Size,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Open_Face,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_OpenType_Free,0,ftotval.c,2,0,0,8,5,3,0,0,0,2,0,0,0,0,2,0,freetype
FT_OpenType_Validate,0,ftotval.c,7,17,0,9,24,57,0,0,0,2,0,0,3,0,16,0,freetype
FT_Outline_Check,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Outline_Copy,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Outline_Decompose,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Outline_Done,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Outline_Done_Internal,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Outline_Embolden,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Outline_Get_BBox,0,ftbbox.c,2,40,2,12,58,122,0,0,0,2,2,0,15,32,32,2,freetype
FT_Outline_Get_Bitmap,0,ftbase.c,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Outline_Get_CBox,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Outline_Get_Orientation,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Outline_GetInsideBorder,0,ftstroke.c,1,2,0,8,4,8,0,0,0,1,0,4,1,0,0,0,freetype
FT_Outline_GetOutsideBorder,0,ftstroke.c,1,0,0,8,4,1,0,0,0,1,1,6,1,0,0,0,freetype
ft_outline_glyph_bbox,0,ftglyph.c,2,0,0,8,5,3,0,0,0,1,0,0,0,0,1,0,freetype
ft_outline_glyph_copy,0,ftglyph.c,2,6,0,9,11,22,0,0,0,3,0,0,1,0,1,0,freetype
ft_outline_glyph_done,0,ftglyph.c,1,0,0,10,4,4,0,0,0,2,0,0,0,0,1,0,freetype
ft_outline_glyph_init,0,ftglyph.c,2,8,0,9,18,25,0,0,0,3,0,0,2,1,2,0,freetype
